🇨🇳央视频道,#genre#
CCTV11,http://221.213.43.82:8888/newlive/live/hls/13/live.m3u8
CCTV11,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226714/1.m3u8
CCTV12,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226723/1.m3u8
CCTV12,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226748/1.m3u8
CCTV12,http://223.95.111.98:5555/newlive/live/hls/12/live.m3u8
CCTV12,http://221.213.43.82:8888/newlive/live/hls/14/live.m3u8
CCTV13,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226717/1.m3u8
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8?
CCTV13,http://hw-m-l.cztv.com/channels/lantian/channel16/720p.m3u8
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mud.m3u8
CCTV13,rtmp://202.204.52.116:1935/livetv/cctv13hd
CCTV13,http://221.213.43.82:8888/newlive/live/hls/15/live.m3u8
CCTV13,http://223.95.111.98:5555/newlive/live/hls/13/live.m3u8
CCTV13,http://220.178.228.153:1935/live/cctv13/playlist.m3u8
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8
CCTV14,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8
CCTV14,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226663/1.m3u8
CCTV14,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226645/1.m3u8
CCTV14,http://223.95.111.98:5555/newlive/live/hls/14/live.m3u8
CCTV15,http://221.213.43.82:8888/newlive/live/hls/17/live.m3u8
CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/1.m3u8
CCTV15,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000133
CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
CCTV16,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226825/1.m3u8
CCTV16,http://111.20.40.164/PLTV/88888893/224/3221226921/index.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV17,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226660/1.m3u8
CCTV17,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226727/1.m3u8
CCTV17,http://223.151.51.27:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000204
CCTV1,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/1.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226224/1.m3u8
CCTV3,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8
CCTV4,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8
CCTV5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8
CCTV5+,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8
CCTV6,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226393/1.m3u8
CCTV7,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV14,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8
CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/1.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8

📡卫视频道,#genre#
北京卫视,http://hms2944nc1972666637.live.aikan.miguvideo.com/wh7f454c46tw1588200355_-2136083744/ws_w/bjws/bjws3000/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073738&ContentId=265668911&timezone=UTC&mtv_session=923b33c07808007ff4b7b8554ab56cb9&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=b3b910e2f08747b18ff03b13155e96cb
东方卫视,http://hms2904nc1972666633.live.aikan.miguvideo.com/wh7f454c46tw1588472879_1818144718/wd_r4/dfl/dongfangwshd/1200/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073738&ContentId=264104266&timezone=UTC&mtv_session=b92530997e9df844d8ff90071c412ce1&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=d69348c370f40e3d50d3d87148478bee
东方卫视,http://hms2944nc1972666638.live.aikan.miguvideo.com/wh7f454c46tw1588763278_-766408077/wd_r4/dfl/dongfangwshd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073738&ContentId=264104266&timezone=UTC&mtv_session=6b842c705e2cf7e9df14788ca8009ef5&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=36ed1abbb2ec038b2f2303e58aea07a1
重庆卫视,http://hms2944nc1972666638.live.aikan.miguvideo.com/wh7f454c46tw1589064099_-704327727/envivo_x/2018/SD/chongqing/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073739&ContentId=531262033&timezone=UTC&mtv_session=90df447b59006f4434fec2d4695f28a7&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8bbc2e41f5b3f80d0b069addb6f1df46
吉林卫视,http://hms2944nc1972666637.live.aikan.miguvideo.com/wh7f454c46tw1589344314_453295178/envivo_v/2018/SD/jilin/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073739&ContentId=531262154&timezone=UTC&mtv_session=a8fd605fabf2ca0814b5a56aee04bc2d&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=ec7257d80b3cd8e4a5590413a5e9cb93
辽宁卫视,http://hms2924nc1972666635.live.aikan.miguvideo.com/wh7f454c46tw1589644797_1577190639/wd_r2/ocn/liaoningwshd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073739&ContentId=265669068&timezone=UTC&mtv_session=4adbe497fcc87ddaaa343726a3a14c13&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=b336009b46cc80be11d75c763cb6fe70
内蒙古卫视,http://hms2904nc1972666633.live.aikan.miguvideo.com/wh7f454c46tw1589932581_-415191449/envivo_w/2018/SD/neimeng/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073739&ContentId=531261982&timezone=UTC&mtv_session=c9a5a27753539fa99cff7fe7b0773863&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=f9d2e1fadbae161e8f9ee1c06f4b85df
宁夏卫视,http://hms2844nc1972666628.live.aikan.miguvideo.com/wh7f454c46tw1590245808_-2084121214/envivo_x/2018/SD/ningxia/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073740&ContentId=531261057&timezone=UTC&mtv_session=83a38128827a852ce1724296852f857e&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=17f4b89974b2ed1e654453d44f9968b1
甘肃卫视,http://hms2924nc1972666636.live.aikan.miguvideo.com/wh7f454c46tw1590536221_1219061924/envivo_v/2018/SD/gansu/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073740&ContentId=531261933&timezone=UTC&mtv_session=c42270b736c7f7ad784d63391d3520bc&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=9de29b7faceedf77d9b5796d2c8448a3
青海卫视,http://hms2924nc1972666635.live.aikan.miguvideo.com/wh7f454c46tw1590811433_1387778932/envivo_w/2018/SD/qinghai/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073740&ContentId=531262027&timezone=UTC&mtv_session=449a36454b820ab73b61a8a33ccf5337&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=aad202f94476c188a79dcc8e1ec1d2b5
山东卫视,http://hms2944nc1972666637.live.aikan.miguvideo.com/wh7f454c46tw1591381721_-1603694084/wd_r4/yg/shandongwshd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073741&ContentId=531261825&timezone=UTC&mtv_session=af16f8bbf042e18571b0c4dd8335d42c&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=fb1405a16fc8244a94df4ac18675a58f
湖北卫视,http://hms2944nc1972666638.live.aikan.miguvideo.com/wh7f454c46tw1591694976_-107212910/migu/kailu/hubeiwshd/57/20220712/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073741&ContentId=531261978&timezone=UTC&mtv_session=437fc6e8d29c853ca88935e2fd49acea&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8d50581461bffa6a3d876b8cc8a1ebce
湖南卫视,http://hms2944nc1972666638.live.aikan.miguvideo.com/wh7f454c46tw1591995316_1587683132/wd-hunanhd-2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073741&ContentId=265667721&timezone=UTC&mtv_session=7b07894c57472651304a93669cf87e9b&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=617e25748c5f12b7864cc6fb758deaa7
江西卫视,http://hms2844nc1972666627.live.aikan.miguvideo.com/wh7f454c46tw1592308998_-1889199081/migu/kailu/jxwshd/57/20190820/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073742&ContentId=531262091&timezone=UTC&mtv_session=de50cbe717aa7f99a96fffd956d81e51&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=f8930b959a901748e45e2615bac60f75
江苏卫视,http://hms2924nc1972666636.live.aikan.miguvideo.com/wh7f454c46tw1592593248_1989329552/wd_r2/cctv/jiangsuhd/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073742&ContentId=264104188&timezone=UTC&mtv_session=6bc8392c0ce046c4a27b0d812696e9f8&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=a05b045f626d4764b5124f26a2f1d747
广东卫视,http://hms2924nc1972666636.live.aikan.miguvideo.com/wh7f454c46tw1592898240_-1957872936/ws_w/gdws/gdws3000/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073742&ContentId=263541274&timezone=UTC&mtv_session=d190c97b4980b8b8fc8fe749d33c4b53&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=d7d16b4dab836849b2d69de0c71c0881
广东卫视,http://hms2924nc1972666635.live.aikan.miguvideo.com/wh7f454c46tw1593177896_517539519/migu/kailu/gdwshd265/54/20200407/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073743&ContentId=263541274&timezone=UTC&mtv_session=4d4e96518e2e6558846eec1f7e8cb4c1&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=cbba4b3db62cb6fb348d495ad003a2c8
大湾区卫视,http://hms2864nc1972666630.live.aikan.miguvideo.com/wh7f454c46tw1593455810_973699600/wd_r3/2018/nfmedia/nfws/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073743&ContentId=265218882&timezone=UTC&mtv_session=69490e0f5d2243e8aa4627ecf0058de1&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=095412c3a2f0236b02fe898002af482a
新疆卫视,http://hms2844nc1972666628.live.aikan.miguvideo.com/wh7f454c46tw1593800523_-1493781639/wd-xinjiangwssd-600/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073743&ContentId=531262095&timezone=UTC&mtv_session=864a45b4901ac5ef45e66eda73f46964&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=2ecb1cbf330584c821ad5f41b74ff983
西藏卫视,http://hms2944nc1972666638.live.aikan.miguvideo.com/wh7f454c46tw1594087791_1409479634/envivo_x/2018/SD/xizang/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073744&ContentId=524854265&timezone=UTC&mtv_session=5640f857e31349921ba36207946fa904&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=df71711e34a615ea23f680ef139afb1d
海南卫视,http://hms2944nc1972666638.live.aikan.miguvideo.com/wh7f454c46tw1594363320_-990671769/envivo_x/SD/lvyou/711/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073744&ContentId=531262161&timezone=UTC&mtv_session=b55d04e0b5c7e772923fd49422a408a4&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=97ea95aaf536edf9a57ca0219cadc011
江苏卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/623899368
辽宁卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/630291707
山东卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738910366
重庆卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738910914
四川卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738910804
陕西卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738910838
海南卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738906860
南方卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/608917627
内蒙古卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738911430
甘肃卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738910997
新疆卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738910476
西藏卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738910461
宁夏卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738910535
广西卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738898615
贵州卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738907633
江西卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738906895
青海卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738898486
湖北卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738906825
吉林卫视,http://dl.ycchenrong.cn/m3u8.php?/migu/738906889
湖北卫视,http://dl.ycchenrong.cn/hbgd.php?id=hbwshd_3000
湖南卫视,http://dl.ycchenrong.cn/hbgd.php?id=hnwshd_3000
北京卫视,http://dl.ycchenrong.cn/hbgd.php?id=bjwshd_3000
东方卫视,http://dl.ycchenrong.cn/hbgd.php?id=dfwshd_3000
江苏卫视,http://dl.ycchenrong.cn/hbgd.php?id=jswshd_3000
浙江卫视,http://dl.ycchenrong.cn/hbgd.php?id=zjwshd_3000
广东卫视,http://dl.ycchenrong.cn/hbgd.php?id=gdwshd_3000
深圳卫视,http://dl.ycchenrong.cn/hbgd.php?id=szwshd_3000
安徽卫视,http://dl.ycchenrong.cn/hbgd.php?id=ahwshd_3000
江西卫视,http://dl.ycchenrong.cn/hbgd.php?id=jxwshd_3000
东南卫视,http://dl.ycchenrong.cn/hbgd.php?id=dnwshd_3000
天津卫视,http://dl.ycchenrong.cn/hbgd.php?id=tjwshd_3000
山东卫视,http://dl.ycchenrong.cn/hbgd.php?id=sdwdhd_3000
辽宁卫视,http://dl.ycchenrong.cn/hbgd.php?id=lnwshd_3000
吉林卫视,http://dl.ycchenrong.cn/hbgd.php?id=jlwshd_3000
黑龙江卫视,http://dl.ycchenrong.cn/hbgd.php?id=hljwshd_3000
四川卫视,http://dl.ycchenrong.cn/hbgd.php?id=scwshd_3000
重庆卫视,http://dl.ycchenrong.cn/hbgd.php?id=cqwshd_3000
广西卫视,http://dl.ycchenrong.cn/hbgd.php?id=gxwshd_3000
贵州卫视,http://dl.ycchenrong.cn/hbgd.php?id=gzwshd_3000
河南卫视,http://dl.ycchenrong.cn/hbgd.php?id=henwshd_3000
海南卫视,http://dl.ycchenrong.cn/hbgd.php?id=hainwshd_3000
河北卫视,http://dl.ycchenrong.cn/hbgd.php?id=hebws_1000
陕西卫视,http://dl.ycchenrong.cn/hbgd.php?id=shxws_1000
甘肃卫视,http://dl.ycchenrong.cn/hbgd.php?id=gsws_1000
青海卫视,http://dl.ycchenrong.cn/hbgd.php?id=qhws_1000
山西卫视,http://dl.ycchenrong.cn/hbgd.php?id=sxws_1000
云南卫视,http://dl.ycchenrong.cn/hbgd.php?id=ynws_1000
宁夏卫视,http://dl.ycchenrong.cn/hbgd.php?id=nxws_1000
内蒙古卫视,http://dl.ycchenrong.cn/hbgd.php?id=nmws_1000
西藏卫视,http://dl.ycchenrong.cn/hbgd.php?id=xzws_1000
新疆卫视,http://dl.ycchenrong.cn/hbgd.php?id=xjws_1000
兵团卫视,http://dl.ycchenrong.cn/hbgd.php?id=btws_1000
纪实人文,http://dl.ycchenrong.cn/hbgd.php?id=shjs_1000
金鹰纪实,http://dl.ycchenrong.cn/hbgd.php?id=jyjs_1000
纪实科教,http://dl.ycchenrong.cn/hbgd.php?id=dajs_1000
山东教育,http://dl.ycchenrong.cn/hbgd.php?id=sdjyws_1000
卡酷少儿,http://dl.ycchenrong.cn/hbgd.php?id=kkse_1000
金鹰卡通,http://dl.ycchenrong.cn/hbgd.php?id=jjkt_1000
嘉佳卡通,http://dl.ycchenrong.cn/hbgd.php?id=jiajkt_1000
家庭理财,http://dl.ycchenrong.cn/hbgd.php?id=jtlc_1000
中国气象,http://dl.ycchenrong.cn/hbgd.php?id=zgqx_1000
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://221.2.36.34:8888/newlive/live/hls/24/live.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8?
江苏卫视,http://221.2.36.34:8888/newlive/live/hls/22/live.m3u8
广东卫视,http://221.2.36.34:8888/newlive/live/hls/21/live.m3u8
广西卫视,http://222.71.90.218:8888/newlive/live/hls/40/live.m3u8
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
安徽卫视,http://221.2.36.34:8888/newlive/live/hls/25/live.m3u8
北京卫视,http://221.2.36.34:8888/newlive/live/hls/19/live.m3u8
北京卫视,http://222.71.90.218:8888/newlive/live/hls/18/live.m3u8
天津卫视,http://221.2.36.34:8888/newlive/live/hls/42/live.m3u8
天津卫视,http://222.71.90.218:8888/newlive/live/hls/32/live.m3u8
东方卫视,http://221.2.36.34:8888/newlive/live/hls/20/live.m3u8
东方卫视,http://222.71.90.218:8888/newlive/live/hls/19/live.m3u8
山东卫视,http://221.2.36.34:8888/newlive/live/hls/30/live.m3u8
山东卫视,http://222.71.90.218:8888/newlive/live/hls/26/live.m3u8
湖北卫视,http://221.2.36.34:8888/newlive/live/hls/34/live.m3u8
湖南卫视,http://222.71.90.218:8888/newlive/live/hls/22/live.m3u8
湖北卫视,http://222.71.90.218:8888/newlive/live/hls/27/live.m3u8
重庆卫视,http://221.2.36.34:8888/newlive/live/hls/31/live.m3u8
江西卫视,http://221.2.36.34:8888/newlive/live/hls/48/live.m3u8
青海卫视,http://221.2.36.34:8888/newlive/live/hls/39/live.m3u8
吉林卫视,http://stream4.jlntv.cn:80/jlwshd/playlist.m3u8
辽宁卫视 http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8?blog.ntnas.top
CHC高清电影,http://dl.ycchenrong.cn/lzwl.php?id=chcgq
CHC动作电影,http://dl.ycchenrong.cn/lzwl.php?id=chcdz
CHC家庭影院,http://dl.ycchenrong.cn/lzwl.php?id=chcjt
北京卫视,http://dl.ycchenrong.cn/lzwl.php?id=bjhd
东方卫视,http://dl.ycchenrong.cn/lzwl.php?id=dfhd
天津卫视,http://dl.ycchenrong.cn/lzwl.php?id=tjhd
重庆卫视,http://dl.ycchenrong.cn/lzwl.php?id=cqhd
湖北卫视,http://dl.ycchenrong.cn/lzwl.php?id=hubhd
湖南卫视,http://dl.ycchenrong.cn/lzwl.php?id=hunhd
江西卫视,http://dl.ycchenrong.cn/lzwl.php?id=jxhd
江苏卫视,http://dl.ycchenrong.cn/lzwl.php?id=jshd
浙江卫视,http://dl.ycchenrong.cn/lzwl.php?id=zjhd
东南卫视,http://dl.ycchenrong.cn/lzwl.php?id=dnhd
广东卫视,http://dl.ycchenrong.cn/lzwl.php?id=gdhd
深圳卫视,http://dl.ycchenrong.cn/lzwl.php?id=szhd
山东卫视,http://dl.ycchenrong.cn/lzwl.php?id=sdhd
安徽卫视,http://dl.ycchenrong.cn/lzwl.php?id=ahhd
河北卫视,http://dl.ycchenrong.cn/lzwl.php?id=hbhd
四川卫视,http://dl.ycchenrong.cn/lzwl.php?id=schd
辽宁卫视,http://dl.ycchenrong.cn/lzwl.php?id=lnhd
黑龙江卫视,http://dl.ycchenrong.cn/lzwl.php?id=hljhd
吉林卫视,http://dl.ycchenrong.cn/lzwl.php?id=jlws
内蒙古卫视,http://dl.ycchenrong.cn/lzwl.php?id=nmws
宁夏卫视,http://dl.ycchenrong.cn/lzwl.php?id=nxws
甘肃卫视,http://dl.ycchenrong.cn/lzwl.php?id=gsws
青海卫视,http://dl.ycchenrong.cn/lzwl.php?id=qhws
陕西卫视,http://dl.ycchenrong.cn/lzwl.php?id=sxws
山西卫视,http://dl.ycchenrong.cn/lzwl.php?id=sxiws
河南卫视,http://dl.ycchenrong.cn/lzwl.php?id=hnws
厦门卫视,http://dl.ycchenrong.cn/lzwl.php?id=xmws
广西卫视,http://dl.ycchenrong.cn/lzwl.php?id=gxws
云南卫视,http://dl.ycchenrong.cn/lzwl.php?id=ynws
贵州卫视,http://dl.ycchenrong.cn/lzwl.php?id=gzws
新疆卫视,http://dl.ycchenrong.cn/lzwl.php?id=xjws
兵团卫视,http://dl.ycchenrong.cn/lzwl.php?id=btws
西藏卫视,http://dl.ycchenrong.cn/lzwl.php?id=xzws
海南卫视,http://dl.ycchenrong.cn/lzwl.php?id=hinws
北京影视,http://dl.ycchenrong.cn/lzwl.php?id=bjyshd
北京文艺,http://dl.ycchenrong.cn/lzwl.php?id=bjwyhd
北京卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel24/index.m3u8
东方卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel26/index.m3u8
天津卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel28/index.m3u8
重庆卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel56/index.m3u8
黑龙江卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel27/index.m3u8
辽宁卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel32/index.m3u8
陕西卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel55/index.m3u8
河北卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel79/index.m3u8
山西卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel54/index.m3u8
山东卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel29/index.m3u8
安徽卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel23/index.m3u8
河南卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel78/index.m3u8
湖北卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel21/index.m3u8
湖南卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel25/index.m3u8
江西卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel22/index.m3u8
江苏卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel18/index.m3u8
浙江卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel19/index.m3u8
东南卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel80/index.m3u8
广东卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel16/index.m3u8
